Store,Type,Date,Name,Debit,Credit,Balance,Email,Email 2,Email 3,Email 4,Email 5,Email 6,
CA033,Deposit,5-Apr-18,Aspire Insurance,,367.37,"885,749.16",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,5-Apr-18,Aspire Insurance,,57.73,"949,411.09",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,9-Apr-18,Kemper AUIS/Alliance United,,"30,764.05","1,429,862.43",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,10-Apr-18,Bridger/SCJ Insurance Services,,5.10,"2,244,450.73",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,10-Apr-18,Carnegie,,62.95,"2,245,690.84",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,10-Apr-18,Reliant General,,215.40,"2,268,900.95",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,10-Apr-18,Anchor General,,"2,706.27","2,342,291.56",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,10-Apr-18,All Star General,,173.23,"2,433,996.26",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,11-Apr-18,Workmen's Auto Insurance Company,,358.65,"2,458,740.00",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,13-Apr-18,"Shaw, Moses, Mendenhall & Associates",,43.05,"2,547,150.77",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,16-Apr-18,Multi-State Insurance Services (C),,290.03,"2,559,884.51",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,16-Apr-18,"Legacy Insurance Services, Inc.",,"1,050.90","2,675,090.76",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,18-Apr-18,McGraw Insurance Services,,100.49,"2,690,470.98",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,18-Apr-18,American Commerce Insurance Company,,30.00,"2,696,308.20",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA033,Deposit,27-Apr-18,National General - GMAC,,18.18,"2,726,154.27",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA034,Deposit,3-Apr-18,Safeway Insurance,,27.69,"8,479.79",fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA034,Deposit,5-Apr-18,Infinity Insurance,,"1,049.35","463,160.07",fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA034,Deposit,5-Apr-18,"Sun Coast General Insurance Agency, Inc.",,14.62,"837,273.82",fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA034,Deposit,9-Apr-18,Kemper AUIS/Alliance United,,"17,378.97","1,595,473.38",fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA034,Deposit,10-Apr-18,Reliant General,,11.11,"2,263,675.75",fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA034,Deposit,10-Apr-18,Allstar General,,12.36,"2,412,803.64",fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA034,Deposit,16-Apr-18,Multi-State Insurance Services (C),,271.20,"2,558,769.66",fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA034,Deposit,16-Apr-18,"Legacy Insurance Services, Inc.",,416.85,"2,675,507.61",fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA034,Deposit,18-Apr-18,McGraw Insurance Services,,122.20,"2,691,548.89",fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA034,Deposit,27-Apr-18,National General - GMAC,,462.48,"2,792,049.26",fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,3-Apr-18,Safeway Insurance,,8.48,"8,267.63",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,5-Apr-18,Infinity Insurance,,"7,079.58","643,386.20",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,5-Apr-18,Aspire Insurance,,97.65,"885,846.81",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,5-Apr-18,Foremost Insurance,,856.96,"984,902.51",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,9-Apr-18,Kemper AUIS/Alliance United,,"12,969.95","1,120,617.95",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,10-Apr-18,Carnegie,,145.15,"2,247,362.20",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,10-Apr-18,Reliant General,,89.83,"2,265,076.00",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,10-Apr-18,Aegis General Insurance Agency (AGIA),,11.42,"2,412,443.57",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,12-Apr-18,"Tapco Underwriters, Inc.",,193.75,"2,508,021.18",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,13-Apr-18,Allstar General,,919.05,"2,513,106.41",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,16-Apr-18,Multi-State Insurance Services (C),,113.41,"2,552,186.99",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,18-Apr-18,McGraw Insurance Services,,78.65,"2,692,295.14",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,19-Apr-18,Foremost Insurance,,"1,340.85","2,707,663.41",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Bill,20-Apr-18,National General Insurance,31.17,,"2,708,876.55",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA035,Deposit,27-Apr-18,National General - GMAC,,297.62,"2,729,615.15",fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,2-Apr-18,Nations Insurance,,90.45,305.89,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,5-Apr-18,Progressive Insurance,,120.00,"427,284.73",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,5-Apr-18,Infinity Insurance,,"8,132.74","674,062.41",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,5-Apr-18,Aspire Insurance,,163.76,"886,010.57",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,5-Apr-18,Aspire Insurance,,66.71,"949,477.80",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,9-Apr-18,Arrowhead,,80.76,"998,876.68",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,9-Apr-18,Kemper AUIS/Alliance United,,"9,039.51","1,129,657.46",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,10-Apr-18,Carnegie,,16.64,"2,245,370.31",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,10-Apr-18,Reliant General,,274.82,"2,269,658.66",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,10-Apr-18,Anchor General,,77.74,"2,292,024.00",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,10-Apr-18,Aegis General Insurance Agency (AGIA),,59.55,"2,412,503.12",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,11-Apr-18,Workmen's Auto Insurance Company,,"1,014.39","2,476,264.65",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,16-Apr-18,Multi-State Insurance Services (C),,343.02,"2,562,755.05",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,18-Apr-18,McGraw Insurance Services,,104.54,"2,691,768.14",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,24-Apr-18,"MexiPass Int'l Insurance Services, LLC",,18.90,"2,709,627.33",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA036,Deposit,27-Apr-18,National General - GMAC,,263.33,"2,728,452.22",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,2-Apr-18,Nations Insurance,,26.51,51.16,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,4-Apr-18,Commerce West Insurance,,258.24,"69,420.37",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,5-Apr-18,Infinity Insurance,,"3,685.41","553,135.58",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,5-Apr-18,Aspire Insurance,,507.50,"886,518.07",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,5-Apr-18,Aspire Insurance,,285.64,"949,763.44",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,9-Apr-18,Kemper AUIS/Alliance United,,"16,160.12","1,611,633.50",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,10-Apr-18,Reliant General,,181.69,"2,267,127.54",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,10-Apr-18,Anchor General,,585.61,"2,304,943.62",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,10-Apr-18,Aegis General Insurance Agency (AGIA),,37.64,"2,412,540.76",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,10-Apr-18,Allstar General,,12.60,"2,412,823.68",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,11-Apr-18,Workmen's Auto Insurance Company,,903.03,"2,470,476.71",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,16-Apr-18,Multi-State Insurance Services (C),,161.19,"2,554,745.89",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,16-Apr-18,"Legacy Insurance Services, Inc.",,41.55,"2,676,211.27",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,18-Apr-18,McGraw Insurance Services,,37.61,"2,692,122.53",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,18-Apr-18,McGraw Insurance Services,,0.82,"2,695,600.44",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,24-Apr-18,"MexiPass Int'l Insurance Services, LLC",,62.70,"2,709,690.03",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA037,Deposit,27-Apr-18,National General - GMAC,,243.49,"2,728,188.89",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,2-Apr-18,Nations Insurance,,217.60,"1,464.66",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,4-Apr-18,Commerce West Insurance,,506.74,"77,922.59",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,5-Apr-18,Progressive Insurance,,214.34,"427,799.17",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,5-Apr-18,Infinity Insurance,,"16,552.49","819,071.60",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,5-Apr-18,Aspire Insurance,,"1,589.11","888,107.18",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,5-Apr-18,Aspire Insurance,,31.41,"949,794.85",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,9-Apr-18,Kemper AUIS/Alliance United,,"9,473.27","1,621,106.77",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,10-Apr-18,Bridger/SCJ Insurance Services,,41.20,"2,241,362.17",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,10-Apr-18,Carnegie,,25.19,"2,245,395.50",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,10-Apr-18,Reliant General,,714.70,"2,277,108.59",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,10-Apr-18,Anchor General,,"3,557.85","2,352,048.01",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,11-Apr-18,Workmen's Auto Insurance Company,,344.54,"2,459,084.54",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,16-Apr-18,Multi-State Insurance Services (C),,"1,188.50","2,576,088.28",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,18-Apr-18,McGraw Insurance Services,,395.85,"2,692,821.42",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,24-Apr-18,"MexiPass Int'l Insurance Services, LLC",,142.50,"2,709,853.53",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA038,Deposit,27-Apr-18,"Tapco Underwriters, Inc.",,6.25,"2,715,974.08",fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA039,Deposit,4-Apr-18,Kemper Specialty (C),,174.21,"67,598.76",fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA039,Deposit,4-Apr-18,Commerce West Insurance,,"1,940.02","116,452.00",fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA039,Deposit,5-Apr-18,Progressive Insurance,,15.00,"426,690.07",fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA039,Deposit,5-Apr-18,Infinity Insurance,,13.50,"429,615.54",fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA039,Deposit,5-Apr-18,"Sun Coast General Insurance Agency, Inc.",,32.70,"837,737.40",fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA039,Deposit,5-Apr-18,"Sun Coast General Insurance Agency, Inc.",,47.33,"838,206.16",fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA039,Deposit,5-Apr-18,Aspire Insurance,,533.58,"888,640.76",fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA039,Deposit,9-Apr-18,Kemper AUIS/Alliance United,,"15,878.60","1,145,536.06",fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA039,Deposit,10-Apr-18,Bridger/SCJ Insurance Services,,32.56,"2,244,391.52",fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
CA039,Deposit,10-Apr-18,Carnegie,,65.16,"2,245,756.00",fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
