Store,Report Date,End of Day Deposit,Actual Deposit,Date Deposit Made,Deposit Over/(Short),End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/From,Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Report Month,Month Number,Email,Email 2,Email 3,Email 4,Email 5,Email 6,ZOHO_EMAIL_1,ZOHO_EMAIL_2
CA044,09/26/17,2128.13,2128.13,09/27/17,0,133,0,-133,0,0,0,0,0,10,10,1-AR,September,9,fiestaca042@fiestainsurance.com,fiestaca042@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA044,09/27/17,1507.57,1507.57,09/28/17,0,218,0,-218,0,0,0,0,0,0,0,,September,9,fiestaca042@fiestainsurance.com,fiestaca042@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA044,09/28/17,1402.28,1402.28,09/29/17,0,403.81,0,-403.81,0,0,0,0,0,0,0,,September,9,fiestaca042@fiestainsurance.com,fiestaca042@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA044,09/29/17,2288.58,2288.58,10/02/17,0,776,0,-776,0,0,0,0,0,20,20,2-RP,September,9,fiestaca042@fiestainsurance.com,fiestaca042@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA044,09/30/17,535.09,535.09,10/02/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca042@fiestainsurance.com,fiestaca042@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/01/17,6246.99,6246.99,09/05/17,0,1803.64,0,-1803.64,0,0,0,0,0,10,10,1-RP,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/02/17,2913.48,2913.48,09/05/17,0,986,0,-986,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/03/17,2313.73,2313.73,09/05/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/04/17,747.8,747.8,09/05/17,0,136,0,-136,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/05/17,5181.53,5181.53,09/06/17,0,403.44,0,-403.44,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/06/17,4711.67,4711.67,09/07/17,0,177,0,-177,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/07/17,2931.12,2931.12,09/08/17,0,220,0,-220,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/08/17,4747.65,4747.65,09/11/17,0,720.69,0,-720.69,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/09/17,1599.29,1599.29,09/11/17,0,50,0,-50,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/10/17,1540.04,1540.04,09/11/17,0,641,0,-641,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/11/17,6405.5,6405.5,09/12/17,0,215,0,-215,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/12/17,1471.79,1471.79,09/13/17,0,505,0,-505,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/13/17,2258.41,2258.41,09/14/17,0,485,0,-485,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/14/17,2569.17,2569.17,09/15/17,0,485.78,0,-485.78,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/15/17,2293.94,2293.94,09/18/17,0,547,0,-547,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/16/17,3805.13,3805.13,09/18/17,0,289,0,-289,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/17/17,3447.62,3447.62,09/18/17,0,346,0,-346,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/18/17,4529.16,4529.16,09/19/17,0,1217,0,-1217,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/19/17,3067.86,3067.86,09/20/17,0,246.87,0,-246.87,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/20/17,2876.87,2876.87,09/21/17,0,2228.76,0,-2228.76,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/21/17,4438.29,4438.29,09/22/17,0,894.26,0,-894.26,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/22/17,3945.68,3945.68,09/25/17,0,814,0,-814,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/23/17,4134.32,4134.32,09/25/17,0,689,0,-689,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/24/17,1199.91,1199.91,09/25/17,0,463,0,-463,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/25/17,3907.9,3907.9,09/26/17,0,580.28,0,-580.28,0,0,0,0,0,10,10,1-AR,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/26/17,2419.75,2419.75,09/27/17,0,1072.49,0,-1072.49,0,0,0,0,0,10,10,1-AR,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/27/17,2492.09,2492.09,09/28/17,0,433.43,0,-433.43,0,0,0,0,0,10,10,1-AR,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/28/17,2729.23,2729.23,09/29/17,0,148,0,-148,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/29/17,3347.24,3347.24,10/02/17,0,625,0,-625,0,0,0,0,0,10,10,1-RP,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA045,09/30/17,2651.05,2651.05,10/02/17,0,1494,0,-1494,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/01/17,2394.85,2394.85,09/05/17,0,514,0,-514,0,0,0,0,0,10,10,1-RP,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/02/17,630.62,630.62,09/05/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/05/17,1166.15,1166.15,09/06/17,0,240,0,-240,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/06/17,568.43,568.43,09/08/17,0,0,0,0,0,0,0,0,50,0,50,DVP-LATE,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/07/17,-1.39,0,,1.39,388,0,-388,0,1.39,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/08/17,668.93,668.93,09/11/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/09/17,1152.85,1152.85,09/11/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/11/17,534.59,534.59,09/12/17,0,0,0,0,0,0,0,0,0,10,10,1-AR,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/12/17,1264.21,1264.21,09/13/17,0,353.51,0,-353.51,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/13/17,1264.1,1264.1,09/14/17,0,196.39,0,-196.39,0,0,0,0,0,10,10,1-AR,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/14/17,-21.42,0,,21.42,384,0,-384,0,21.42,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/15/17,1106.86,1106.86,09/18/17,0,145,0,-145,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/16/17,265.34,265.34,09/18/17,0,379,0,-379,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/18/17,718.2,718.2,09/19/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/19/17,2037.68,2037.68,09/20/17,0,265,0,-265,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/20/17,1837.2,1837.2,09/21/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/21/17,1239.9,1239.9,09/22/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/22/17,1041.91,1041.91,09/25/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/23/17,548.16,548.16,09/25/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/25/17,653.12,653.12,09/26/17,0,80,0,-80,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/26/17,521.5,521.5,09/27/17,0,413,0,-413,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/27/17,459.49,459.49,09/28/17,0,611,0,-611,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/28/17,732.79,732.79,09/29/17,0,186.26,0,-186.26,0,0,0,0,0,10,10,1-AR,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/29/17,929.81,929.81,10/02/17,0,100,0,-100,0,0,0,0,0,20,20,"1-AR
1-RP",September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA046,09/30/17,377.01,377.01,10/02/17,0,135,0,-135,0,0,0,0,0,0,0,,September,9,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/01/17,1135.56,1135.56,09/05/17,0,236,0,-236,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/02/17,973.55,973.55,09/05/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/05/17,930.93,930.93,09/06/17,0,0,0,0,0,0,0,0,0,10,10,1-AR,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/06/17,669.32,669.32,09/07/17,0,195,0,-195,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/07/17,795.4,795.4,09/08/17,0,186,0,-186,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/08/17,953.14,953.14,09/11/17,0,350,0,-350,0,0,0,0,0,10,10,1-AR,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/09/17,417.31,417.31,09/11/17,0,495,0,-495,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/11/17,1390.85,1390.85,09/12/17,0,175,0,-175,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/12/17,3361.73,3361.73,09/13/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/13/17,364.34,364.34,09/14/17,0,521.58,0,-521.58,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/14/17,675.74,675.74,09/15/17,0,185,0,-185,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/15/17,1623.93,1623.93,09/18/17,0,514.19,0,-514.19,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/16/17,340.44,340.44,09/18/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/18/17,807.21,807.21,09/19/17,0,994.03,0,-994.03,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/19/17,1029.67,1029.67,09/20/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/20/17,658.48,658.48,09/21/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/21/17,379.95,379.95,09/22/17,0,790.37,0,-790.37,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/22/17,1037.45,1037.45,09/25/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/23/17,822.43,822.43,09/25/17,0,1181.37,0,-1181.37,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/24/17,45,45,09/25/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/25/17,1340.38,1340.38,09/26/17,0,456,0,-456,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/26/17,677.45,677.45,09/27/17,0,599,0,-599,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/27/17,242.87,242.87,09/28/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/28/17,1207.49,1207.49,09/29/17,0,276,0,-276,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/29/17,507,507,10/02/17,0,826,0,-826,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA047,09/30/17,1126.04,1126.04,10/02/17,0,1715,0,-1715,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA048,09/01/17,539.52,539.52,09/05/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA048,09/02/17,870.75,870.75,09/05/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA048,09/05/17,674.68,675.12,09/06/17,0.44,0,0,0,0,0.44,0,0,50,0,50,DVP-OVER,September,9,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
