Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Report Month,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email_Store,Month Number,ZOHO_EMAIL_1,ZOHO_EMAIL_2,NUMBER
NM002,8-Aug-18,1273.43,1273.43,9-Aug-18,0,199.3,0,-199.3,0,0,0,0,0,10,10,EFT CLEAN-UP 07/14/2018 PY HINOJOS ALFREDO J NMP3013427,August,8,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,55
CA054,8-Aug-18,-345.65,0,,345.65,1719,0,-1719,0,345.65,0,0,0,10,10,EFT CLEAN-UP 07/16/2018 PY JACKSON NICK GSPV0005595100,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,54
CA093,1-Aug-18,1049.88,1049.88,2-Aug-18,0,878.14,0,-878.14,0,0,0,0,0,10,10,EFT CLEAN-UP 07/09/2018 PY HODGESIII CEDRIC MIL3605357,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,54
CA104,22-Aug-18,1804.23,1804.23,23-Aug-18,0,205,0,-205,0,0,0,0,0,10,10,EFT CLEAN-UP 07/28/2018 PY MURILLO SYLVIA R MIL3530661,August,8,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,54
CA180,27-Aug-18,0,-0.05,27-Aug-18,-0.05,0,0,0,0,-0.05,0,0,0,0,0,Bank Deposit Adjustment 8/27/18 was $369.29 sb $369.24,August,8,,,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,acoss@fiestainsurance.com,maulkner@fiestainsurance.com,,,,54
FL005,22-Aug-18,3110.6,3110.6,23-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/30/2018 PY PAGAN TORRES ERIC 52975061 ,August,8,fiestafl014@fiestainsurance.com,fiestafl014@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,54
CA006,1-Aug-18,4957.04,4957.04,2-Aug-18,0,155,0,-155,0,0,0,0,0,10,10,EFT CLEAN-UP 07/09/2018 PY GODINEZ ISLAS MIGUEL 11104,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,53
CA038,23-Aug-18,2585.54,2585.54,24-Aug-18,0,1443,0,-1443,0,0,0,0,0,10,10,SARMIENTO PRISCILLA MARIE 08/07/2018 RECEIPT VOID REQ,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,53
CA066,8-Aug-18,579.69,579.69,9-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/17/2018 PY GRANADOS ADRIAN MIL3643099,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,53
CA074,8-Aug-18,2117.76,2117.76,9-Aug-18,0,1129.75,0,-1129.75,0,0,0,0,0,10,10,EFT CLEAN-UP 07/11/2018 PY AZEVEDO ZACHARY MIL4111013,August,8,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,53
CA157,1-Aug-18,992.66,992.66,2-Aug-18,0,230,0,-230,0,0,0,50,0,0,50,"SVP- WRONG APP 4481173  SVP- MISSING PAGES MIL4166521",August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,53
IL003,28-Aug-18,0,0,,0,0,0,0,0,0,0,0,0,10,10,8/29/18 STORE REQ CK TO BE SENT TO CARRIER PPW3026161,August,8,fiestaca023@fiestainsurance.com,fiestail001@fiestainsurance.com,acc@fiestainsurance.com,acc_il@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,53
TX015,8-Aug-18,3408.88,3408.88,9-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/13/2018 PY PHILLIPS BECKY TEJ01312539,August,8,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,53
CA079,29-Aug-18,947.18,947.18,30-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 08/02/2018 PY PEREZ RAIMUNDO MIL3867160,August,8,fiestaca082@fiestainsurance.com,fiestaca082@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,52
CA082,14-Aug-18,580.7,580.7,15-Aug-18,0,100,0,-100,0,0,0,25,0,10,35,"DVP- INC APP. MISSING SEVERAL PAGES MIL4180153  AR-1",August,8,fiestaca082@fiestainsurance.com,fiestaca082@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,52
CA114,1-Aug-18,1277.57,1277.57,2-Aug-18,0,351.68,0,-351.68,0,0,0,0,0,10,10,EFT CLEAN-UP 07/10/2018 PY DOMINGO OLIVIO MIL3947708,August,8,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,52
FL010,1-Aug-18,1370.85,1370.85,2-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/06/2018 PY AQUINO RAFAEL SEL01110257,August,8,fiestafl010@fiestainsurance.com,fiestafl010@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,52
FL019,15-Aug-18,1162.86,1162.86,16-Aug-18,0,389.21,0,-389.21,0,0,0,0,0,30,30,"SAINTELUS JEAN D 08/14/2018 RECEIPT VOID REQ.   AR-2",August,8,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,52
FL024,16-Aug-18,175.23,175.23,17-Aug-18,0,460.17,0,-460.17,0,0,0,0,0,20,20,"SKERRITT CENAH R 08/08/2018 RECEIPT VOID REQ.   AR-1",August,8,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,52
NM002,1-Aug-18,1535.96,1535.96,2-Aug-18,0,366,0,-366,0,0,0,0,0,10,10,EFT CLEAN-UP 07/09/2018 PY CHAVEZ JERRY A NME0171208,August,8,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,52
TX015,1-Aug-18,2986.37,2986.37,2-Aug-18,0,240,0,-240,0,0,0,0,0,10,10,EFT CLEAN-UP 07/09/2018 PY LOPEZ LUCIO 03MGEP0473053,August,8,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,52
TX019,22-Aug-18,202.55,202.55,23-Aug-18,0,483.16,0,-483.16,0,0,0,0,0,10,10,EFT CLEAN-UP 07/27/2018 PY FLORES ANGELICA SNH051704,August,8,fiestatx019@fiestainsurance.com,fiestatx019@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,52
CA080,8-Aug-18,1865.82,1865.82,9-Aug-18,0,1710.85,0,-1710.85,0,0,0,0,0,10,10,EFT CLEAN-UP 07/16/2018 BERNARDINO BLANCA CA-787435,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,51
CA082,22-Aug-18,261.61,261.61,23-Aug-18,0,202.9,0,-202.9,0,0,0,0,0,10,10,EFT CLEAN-UP 07/31/218 PY WHITE CRISTINA MIL3833604,August,8,fiestaca082@fiestainsurance.com,fiestaca082@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,51
CA140,23-Aug-18,1080.39,1081,24-Aug-18,0.61,0,0,0,0,0.61,0,0,50,10,60,"DVP-OVER  RAMOS EDGAR 08/04/2018 RECEIPT VOID REQ. ",August,8,fiestaca023@fiestainsurance.com,tlagunas@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,51
FL001,15-Aug-18,596.65,596.65,16-Aug-18,0,840.3,0,-840.3,0,0,0,0,0,10,10,EFT CLEAN-UP 07/23/2018 PY SANCHEZ ALEX WIN01415129,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,51
NM001,1-Aug-18,1662.36,1662.36,2-Aug-18,0,355.5,0,-355.5,0,0,0,0,0,10,10,EFT CLEAN-UP 07/07/2018 PY VARELAS PAULO NME0168341,August,8,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,51
TX043,22-Aug-18,385.8,385.8,23-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/31/2018 PY SANCHEZ LUIS LSM64854100,August,8,fiestatx043@fiestainsurance.com,fiestatx043@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,51
CA030,8-Aug-18,5646.21,5646.21,9-Aug-18,0,812.44,0,-812.44,0,0,0,0,0,10,10,EFT CLEAN-UP 07/12/2018 PY AVILES JUANA 2006012288,August,8,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,50
CA054,1-Aug-18,2199.49,2199.49,2-Aug-18,0,435.28,0,-435.28,0,0,0,0,0,10,10,EFT CLEAN-UP 07/10/2018 PY MONTANO JOSE MNS3490412,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,50
CA091,16-Aug-18,968.71,968.71,17-Aug-18,0,947,0,-947,0,0,0,25,0,10,35,"SVP- INC APP. MISSING PAGES 14-15 MIL4181950  AR-1",August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,50
CA166,15-Aug-18,438.68,438.68,16-Aug-18,0,244,0,-244,0,0,0,0,0,30,30,"AUSTIN MARYANN 07/13/2018 RECEIPT VOID REQ.   AR-2",August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,50
FL014,27-Aug-18,4635.81,4635.81,28-Aug-18,0,0,0,0,0,0,0,50,0,0,50,"SVP-FLSE00260638 INC APP  SVP-FLOM00260961 INC APP",August,8,fiestafl014@fiestainsurance.com,fiestafl014@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,50
FL027,30-Aug-18,267.68,267.68,31-Aug-18,0,100,0,-100,0,0,0,50,0,0,50,"SVP- NO APP FLIC0026407900  SVP- NO APP. UAD724932",August,8,fiestafl027@fiestainsurance.com,fiestafl021@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,50
CA039,16-Aug-18,3905.76,3905.76,17-Aug-18,0,604,0,-604,0,0,0,0,0,30,30,"07/02/2018 PY SEND CK TO CO PER STORE REQ.   AR-2",August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,49
CA096,15-Aug-18,1958.86,1958.86,16-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/18/2018 PY SAENZ RAMON MIL3849235,August,8,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,49
CA098,16-Aug-18,1991.52,1991.52,17-Aug-18,0,553.82,0,-553.82,0,0,0,25,0,0,25,"SVP- INC APP. MISSING PAGES 3,48,11,12 MIL4182798",August,8,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,49
CA099,21-Aug-18,2664.08,2664.08,22-Aug-18,0,911,0,-911,0,0,0,50,0,0,50,"SVP- INC APP. MIL4188253  SVP- NO APP. MIL4188365",August,8,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,49
CA131,15-Aug-18,-38.04,0,,38.04,548,0,-548,0,38.04,0,0,0,30,30,"07/31/2018 PY SEND CK TO CO PER STORE REQ.   AR-2",August,8,fiestaca131@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,49
CA132,15-Aug-18,1203,1203,16-Aug-18,0,821,0,-821,0,0,0,0,0,20,20,"07/30/2018 PY SEND CK TO CO PER STORE REQ.   AR-1",August,8,fiestaca131@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,49
FL024,22-Aug-18,-43.36,0,,43.36,421.33,0,-421.33,0,43.36,0,0,0,10,10,EFT CLEAN-UP 07/31/2018 PY CIRILO DE PAULA STENIO,August,8,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,49
NM002,30-Aug-18,962.22,962.22,31-Aug-18,0,261.5,0,-261.5,0,0,0,0,0,20,20,"8/31/18 JAMET VEGA 8/27/18 RECEIPT VOID REQ  AR-1",August,8,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,49
CA005,2-Aug-18,976.89,976.89,3-Aug-18,0,134,0,-134,0,0,0,0,0,10,10,PENAOSORIO MARIA D 07/26/2018 RECEIPT VOID REQ. ,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,48
CA034,14-Aug-18,1173.71,1173.71,15-Aug-18,0,23.93,0,-23.93,0,0,0,0,0,10,10,RODRIGUEZ ASUNCION 08/13/2018 RECEIPT VOID REQ. ,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,48
FL023,15-Aug-18,262.98,262.98,16-Aug-18,0,241.06,0,-241.06,0,0,0,0,0,10,10,EFT CLEAN-UP 07/24/2018 PY RASHID MD WIN01715840,August,8,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,48
TX022,27-Aug-18,75,75,28-Aug-18,0,0,0,0,0,0,0,25,0,0,25,SVP-Salinas Cullar Jose Alfredo missig pg 1 of 2,August,8,fiestatx022@fiestainsurance.com,fiestatx022@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,48
TX038,15-Aug-18,82.88,82.88,16-Aug-18,0,258.8,0,-258.8,0,0,0,25,0,0,25,SVP- NO AGENT SIGNATURE ON CONSENT FORM 20028876,August,8,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,48
TX042,8-Aug-18,0,0,,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/14/2018 PY DELACRUZ JASON JOEL 0,August,8,fiestatx042@fiestainsurance.com,fiestatx042@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,48
TX043,22-Aug-18,0,-285.89,,-285.89,0,0,0,0,-285.89,0,0,0,0,0,8/22/18 AR NON-ACCOUNT ALBERT GARCIA 02002674521,August,8,,,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,acoss@fiestainsurance.com,maulkner@fiestainsurance.com,,,,48
TX046,1-Aug-18,561.44,561.44,2-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/05/2018 PY MORALES GERARDA OKWZT,August,8,fiestatx046@fiestainsurance.com,fiestatx046@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,48
CA008,7-Aug-18,3010.81,2625.78,8-Aug-18,-385.03,817.79,0,-817.79,0,-385.03,0,25,50,0,75,"DVP-SHORT  SVP- NO APP./ NO BFA 104631668921001",August,8,fiestaca003@fiestainsurance.com,fiestaca003@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,47
CA032,9-Aug-18,2896.41,2896.41,10-Aug-18,0,1245.08,0,-1245.08,0,0,0,0,0,10,10,LOPES-MONTES YENI 07/23/2018 RECEUPT VOID REQ. ,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,47
CA041,17-Aug-18,2936.51,2936.51,21-Aug-18,0,745,0,-745,0,0,0,25,50,10,85,"DVP-LATE  SVP- NO APP ON FILE. MIL4183335  AR-1",August,8,fiestaca041@fiestainsurance.com,fiestaca041@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,47
CA115,16-Aug-18,1227.79,1227.79,17-Aug-18,0,1081.78,0,-1081.78,0,0,0,25,0,10,35,"SVP- MISSING SIGNATURE ON PAGE 2 CA790963  AR-1",August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,47
CA119,13-Aug-18,2089.57,2089.57,14-Aug-18,0,0,0,0,0,0,0,0,0,10,10,RICHARD MONTANO M 08/07/2018 RECEIPT VOID REQ. ,August,8,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,47
CA131,13-Aug-18,852.02,852.02,14-Aug-18,0,879,0,-879,0,0,0,0,0,10,10,REYNOSOS JASSELLE 07/27/2018 RECEIPT VOID REQ. ,August,8,fiestaca131@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,47
FL014,30-Aug-18,1628.24,1628.24,31-Aug-18,0,0,0,0,0,0,0,25,0,10,35,"RP-1 FOR 8/31/18  SVP- INC APP. 109900799030001",August,8,fiestafl014@fiestainsurance.com,fiestafl014@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,47
FL027,31-Aug-18,0,0,,0,0,0,0,0,0,0,0,0,10,10,SYMONETTE BERNARD 08/30/2018 RECEIPT VOID REQ. ,August,8,fiestafl027@fiestainsurance.com,fiestafl021@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,47
CA003,6-Aug-18,4972.64,4972.64,7-Aug-18,0,0,0,0,0,0,0,0,0,10,10,REYES JULIO CESAR 08/03/2018 RECEIPT VOID REQ.,August,8,fiestaca003@fiestainsurance.com,fiestaca003@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,46
CA009,10-Aug-18,2019.04,2019.04,13-Aug-18,0,2218.96,0,-2218.96,0,0,0,25,0,20,45,"SVP- MISSING PAGES. 2 & 13-14 MIL4176557  AR-2",August,8,fiestaca009@fiestainsurance.com,fiestaca009@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,46
CA009,23-Aug-18,1356.15,1356.15,24-Aug-18,0,755,0,-755,0,0,0,0,0,10,10,CARMONA GRISELDA 08/21/2018 RECEIPT VOID REQ. ,August,8,fiestaca009@fiestainsurance.com,fiestaca009@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,46
CA060,29-Aug-18,1349.92,1349.92,30-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 08/07/2018 PY CEJA CARLOS 9797851,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,46
CA090,8-Aug-18,4167.85,4167.85,10-Aug-18,0,1452,0,-1452,0,0,0,0,0,10,10,KOCHERGEN WALTER 07/20/2018 RECEIPT VOID REQ. ,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,46
CA090,16-Aug-18,4344.16,4344.16,20-Aug-18,0,202.66,0,-202.66,0,0,0,25,0,10,35,"SVP- INC APP. MISSING PAGE 13 MIL4182159  AR-1",August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,46
CA114,22-Aug-18,-37.24,0,,37.24,636.64,0,-636.64,0,37.24,0,0,0,10,10,EFT CLEAN-UP 07/27/2018 PY NUNEZ RUBEN 4343938,August,8,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,46
CA120,14-Aug-18,803.96,803.96,15-Aug-18,0,50,0,-50,0,0,0,25,0,0,25,SVP- INC APP. MISSING PAGES 13 & 14 MIL4179524,August,8,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,46
TX018,14-Aug-18,3271.51,3271.51,15-Aug-18,0,1173.14,0,-1173.14,0,0,0,0,0,10,10,EFT CLEAN UP 08-14-18 PY RUEDA YOLIS 100404175,August,8,fiestaca001@fiestainsurance.com,fiestaca001@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,46
CA059,7-Aug-18,4034.9,4034.9,8-Aug-18,0,180.66,0,-180.66,0,0,0,25,0,0,25,SVP- INC APP MISSING PAGE 12 OF 12 MIL4172734,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,45
FL004,9-Aug-18,558.9,558.9,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,"DVP-LATE  Waive penalty per Diane 1 time only",August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,45
FL026,7-Aug-18,595.43,595.43,8-Aug-18,0,0,0,0,0,0,0,0,0,10,10,RODRIGUEZ RAMON 08/07/2018 RECEIPT VOID REQ. ,August,8,fiestafl026@fiestainsurance.com,fiestafl026@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,45
