Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email_Store,Month Number,Report Month
CA104,25-Jul-18,"1,266.37",0.00,,,410.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA104@fiestainsurance.com,7
CA106,25-Jul-18,"1,232.11",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA106@fiestainsurance.com,7
CA107,25-Jul-18,559.67,0.00,,,877.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA107@fiestainsurance.com,7
CA110,25-Jul-18,343.28,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca014@fiestainsurance.com,fiestaca083@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA110@fiestainsurance.com,7
CA113,25-Jul-18,"1,674.76",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,tlagunas@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA113@fiestainsurance.com,7
CA114,25-Jul-18,650.86,0.00,,,435.26,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA114@fiestainsurance.com,7
CA115,25-Jul-18,593.98,0.00,,,319.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA115@fiestainsurance.com,7
CA117,25-Jul-18,-1.13,0.00,,,179.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca030@fiestainsurance.com,klopez@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA117@fiestainsurance.com,7
CA118,25-Jul-18,"1,731.77",0.00,,,100.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA118@fiestainsurance.com,7
CA119,25-Jul-18,775.17,0.00,,,220.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA119@fiestainsurance.com,7
CA120,25-Jul-18,235.12,0.00,,,370.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA120@fiestainsurance.com,7
CA122,25-Jul-18,337.64,0.00,,,344.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca099@fiestainsurance.com,rgiardina@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA122@fiestainsurance.com,7
CA123,25-Jul-18,-247.41,0.00,,,604.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca099@fiestainsurance.com,rgiardina@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA123@fiestainsurance.com,7
CA124,25-Jul-18,415.57,0.00,,,395.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA124@fiestainsurance.com,7
CA126,25-Jul-18,250.76,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca126@fiestainsurance.com,fiestaca126@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA126@fiestainsurance.com,7
CA127,25-Jul-18,"1,304.58",0.00,,,514.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA127@fiestainsurance.com,7
CA128,25-Jul-18,123.00,0.00,,,55.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA128@fiestainsurance.com,7
CA129,25-Jul-18,"1,231.25",0.00,,,629.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA129@fiestainsurance.com,7
CA130,25-Jul-18,905.76,0.00,,,415.88,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA130@fiestainsurance.com,7
CA131,25-Jul-18,"1,309.45",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca131@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA131@fiestainsurance.com,7
CA132,25-Jul-18,"1,083.12",0.00,,,156.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca131@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA132@fiestainsurance.com,7
CA133,25-Jul-18,272.35,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca131@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA133@fiestainsurance.com,7
CA136,25-Jul-18,557.84,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA136@fiestainsurance.com,7
CA137,25-Jul-18,"1,091.76",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA137@fiestainsurance.com,7
CA140,25-Jul-18,717.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,tlagunas@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA140@fiestainsurance.com,7
CA141,25-Jul-18,696.65,0.00,,,"1,062.00",0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,tlagunas@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA141@fiestainsurance.com,7
CA142,25-Jul-18,321.49,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA142@fiestainsurance.com,7
CA145,25-Jul-18,"2,358.09",0.00,,,512.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA145@fiestainsurance.com,7
CA146,25-Jul-18,670.95,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA146@fiestainsurance.com,7
CA147,25-Jul-18,421.44,0.00,,,630.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA147@fiestainsurance.com,7
CA148,25-Jul-18,441.39,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA148@fiestainsurance.com,7
CA150,25-Jul-18,276.53,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA150@fiestainsurance.com,7
CA152,25-Jul-18,279.53,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA152@fiestainsurance.com,7
CA153,25-Jul-18,73.23,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca082@fiestainsurance.com,fiestaca082@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA153@fiestainsurance.com,7
CA154,25-Jul-18,681.83,0.00,,,80.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca154@fiestainsurance.com,fiestaca154@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA154@fiestainsurance.com,7
CA155,25-Jul-18,"1,636.19",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca003@fiestainsurance.com,fiestaca003@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA155@fiestainsurance.com,7
CA157,25-Jul-18,574.95,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA157@fiestainsurance.com,7
CA159,25-Jul-18,225.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA159@fiestainsurance.com,7
CA160,25-Jul-18,"1,652.84",0.00,,,807.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca002@fiestainsurance.com,fiestaca002@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA160@fiestainsurance.com,7
CA161,25-Jul-18,-132.44,0.00,,,548.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA161@fiestainsurance.com,7
CA162,25-Jul-18,184.83,0.00,,,65.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca082@fiestainsurance.com,fiestaca082@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA162@fiestainsurance.com,7
CA164,25-Jul-18,720.78,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca164@fiestainsurance.com,fiestaca164@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA164@fiestainsurance.com,7
CA166,25-Jul-18,82.13,0.00,,,717.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA166@fiestainsurance.com,7
CA167,25-Jul-18,-14.87,0.00,,,274.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA167@fiestainsurance.com,7
CA168,25-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA168@fiestainsurance.com,7
CA169,25-Jul-18,91.30,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA169@fiestainsurance.com,7
CA172,25-Jul-18,695.56,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA172@fiestainsurance.com,7
CA177,25-Jul-18,125.52,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca177@fiestainsurance.com,fiestaca177@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA177@fiestainsurance.com,7
CA178,25-Jul-18,-10.79,0.00,,,233.18,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca178@fiestainsurance.com,fiestaca178@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA178@fiestainsurance.com,7
CA180,25-Jul-18,251.26,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca180@fiestainsurance.com,fiestaca180@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA180@fiestainsurance.com,7
CA182,25-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca182@fiestainsurance.com,fiestaca182@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA182@fiestainsurance.com,7
CA184,25-Jul-18,112.07,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca154@fiestainsurance.com,fiestaca154@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA184@fiestainsurance.com,7
CO001,25-Jul-18,"1,764.48",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCO001@fiestainsurance.com,7
CO002,25-Jul-18,"3,841.46",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCO002@fiestainsurance.com,7
FL001,25-Jul-18,686.26,0.00,,,"2,612.61",0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL001@fiestainsurance.com,7
FL004,25-Jul-18,85.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL004@fiestainsurance.com,7
FL005,25-Jul-18,"1,814.52",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl014@fiestainsurance.com,fiestafl014@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL005@fiestainsurance.com,7
FL010,25-Jul-18,"1,762.72",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl010@fiestainsurance.com,fiestafl010@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL010@fiestainsurance.com,7
FL011,25-Jul-18,207.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl011@fiestainsurance.com,agonzalez@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL011@fiestainsurance.com,7
FL014,25-Jul-18,"1,025.88",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl014@fiestainsurance.com,fiestafl014@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL014@fiestainsurance.com,7
FL019,25-Jul-18,821.57,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL019@fiestainsurance.com,7
FL020,25-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl020@fiestainsurance.com,fiestafl020@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL020@fiestainsurance.com,7
FL021,25-Jul-18,"1,070.68",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl021@fiestainsurance.com,ymilian@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL021@fiestainsurance.com,7
FL022,25-Jul-18,703.48,0.00,,,558.17,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL022@fiestainsurance.com,7
FL023,25-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL023@fiestainsurance.com,7
FL024,25-Jul-18,"1,079.29",0.00,,,173.02,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL024@fiestainsurance.com,7
FL026,25-Jul-18,18.14,0.00,,,132.95,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl026@fiestainsurance.com,fiestafl026@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL026@fiestainsurance.com,7
FL027,25-Jul-18,12.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl027@fiestainsurance.com,fiestafl021@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL027@fiestainsurance.com,7
FL028,25-Jul-18,112.96,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl011@fiestainsurance.com,fiestafl011@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL028@fiestainsurance.com,7
IL003,25-Jul-18,126.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestail001@fiestainsurance.com,acc@fiestainsurance.com,acc_il@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaIL003@fiestainsurance.com,7
IL004,25-Jul-18,-30.00,0.00,,,570.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestail001@fiestainsurance.com,acc@fiestainsurance.com,acc_il@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaIL004@fiestainsurance.com,7
NM001,25-Jul-18,661.57,0.00,,,946.05,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM001@fiestainsurance.com,7
NM002,25-Jul-18,477.75,0.00,,,149.33,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM002@fiestainsurance.com,7
NM003,25-Jul-18,726.35,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM003@fiestainsurance.com,7
NM004,25-Jul-18,322.30,0.00,,,181.20,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM004@fiestainsurance.com,7
NM005,25-Jul-18,252.50,0.00,,,120.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM005@fiestainsurance.com,7
OH001,25-Jul-18,"1,981.29",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaoh001@fiestainsurance.com,fiestaoh001@fiestainsurance.com,acc@fiestainsurance.com,acc_oh@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaOH001@fiestainsurance.com,7
PA002,25-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestapa002@fiestainsurance.com,fiestapa002@fiestainsurance.com,acc@fiestainsurance.com,acc_pa@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaPA002@fiestainsurance.com,7
TX003,25-Jul-18,429.01,0.00,,,122.39,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx003@fiestainsurance.com,fiestatx003@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX003@fiestainsurance.com,7
TX008,25-Jul-18,506.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx008@fiestainsurance.com,fiestatx008@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX008@fiestainsurance.com,7
